SpineBase_x,SpineBase_y,SpineBase_z,SpineMid_x,SpineMid_y,SpineMid_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z,SpineShoulder_x,SpineShoulder_y,SpineShoulder_z,HandTipLeft_x,HandTipLeft_y,HandTipLeft_z,ThumbLeft_x,ThumbLeft_y,ThumbLeft_z,HandTipRight_x,HandTipRight_y,HandTipRight_z,ThumbRight_x,ThumbRight_y,ThumbRight_z
0.3175824,-0.09664696,1.781952,0.3313088,0.2218151,1.791613,0.3409784,0.5254712,1.783321,0.2885084,0.6701967,1.800556,0.210534,0.4457255,1.872251,0.1838726,0.1837262,1.964384,0.1737979,-0.07336393,1.921363,0.1601679,-0.1376275,1.897427,0.4438778,0.3969063,1.687343,0.4797173,0.1620346,1.591046,0.413208,-0.0528472,1.522242,0.3743718,-0.1061114,1.524448,0.2425583,-0.1013264,1.793249,0.3215721,-0.3685004,1.831751,0.5595791,-0.7723647,1.868816,0.5442349,-0.8775862,1.821025,0.3784812,-0.08783711,1.693144,0.3946398,-0.419667,1.640119,0.3740775,-0.7913656,1.602714,0.3062523,-0.8542562,1.54592,0.3391514,0.451524,1.788229,0.1586995,-0.2248221,1.881487,0.1732689,-0.1581365,1.845926,0.3695557,-0.1769801,1.513932,0.4431121,-0.1378227,1.57625
0.3192264,0.01644008,1.382135,0.3322589,0.3212166,1.370195,0.3418622,0.6085937,1.347629,0.3048882,0.7134709,1.36977,0.2004907,0.5044438,1.452963,0.1471862,0.2686195,1.463083,0.1297521,0.0619128,1.411937,0.1352126,0.002412836,1.406067,0.4517615,0.4470036,1.241082,0.4985762,0.1709401,1.152921,0.659985,0.3912921,1.081316,0.7017528,0.4578218,1.052114,0.2549701,0.01544348,1.396065,0.2814119,-0.3397655,1.426699,0.3075815,-0.6759164,1.491431,0.2255706,-0.7366468,1.474988,0.3677906,0.016878,1.301502,0.3937104,-0.2972039,1.23147,0.432739,-0.6367846,1.266433,0.3651713,-0.6639665,1.166599,0.3399816,0.5390158,1.354961,0.1283326,-0.0518134,1.389973,0.09296068,0.01058633,1.412175,0.7205297,0.5368801,1.051724,0.699123,0.4425807,1.117871
0.319388,-0.2739916,1.727495,0.3006722,0.04461194,1.788898,0.2817407,0.3491763,1.833925,0.2860629,0.5053099,1.83812,0.1193847,0.2126824,1.796982,0.0775881,-0.03695492,1.753099,0.06910121,-0.2287946,1.65341,0.07311565,-0.2855206,1.618608,0.4582282,0.2122008,1.786643,0.5245655,-0.03255229,1.733646,0.5461537,-0.2311284,1.648057,0.5398102,-0.2877468,1.631135,0.2426676,-0.2723644,1.695358,0.2321124,-0.6165736,1.659692,0.2321484,-0.9795126,1.675533,0.2250959,-1.017332,1.539138,0.3814598,-0.2628914,1.682947,0.4167836,-0.6119415,1.649986,0.4436463,-0.9651249,1.675399,0.4405859,-1.006669,1.5414,0.2866775,0.2748623,1.825181,0.07680503,-0.3448111,1.609347,0.112213,-0.2748789,1.627429,0.5189584,-0.3577123,1.596815,0.4891267,-0.2716531,1.599549
0.3283702,-0.3439357,2.830922,0.3127604,0.009994288,2.886796,0.2968316,0.3535725,2.927285,0.3478438,0.4903654,2.939533,0.155284,0.2215885,2.823466,0.08572774,-0.03602132,2.732282,0.1340748,-0.2975522,2.63373,0.1549017,-0.3429339,2.640244,0.4483898,0.1920911,2.952001,0.5113543,-0.1112005,2.975057,0.5232731,-0.3252988,2.872248,0.5293382,-0.3922076,2.848629,0.2510206,-0.3370117,2.754653,0.1872672,-0.8833891,2.74241,0.1211703,-1.244712,2.64862,0.176535,-1.293111,2.557297,0.3959527,-0.3404244,2.821987,0.3591041,-0.8859922,2.839277,0.3450907,-1.296347,2.764647,0.3609925,-1.330905,2.641156,0.3009559,0.269024,2.919909,0.1619474,-0.4029701,2.619872,0.1204635,-0.3581962,2.622333,0.5312029,-0.4520035,2.839538,0.5080325,-0.3670307,2.795583
0.3402786,0.01606582,1.405072,0.3371113,0.3244944,1.399075,0.3309585,0.6160692,1.381994,0.3302858,0.7278126,1.388952,0.1646849,0.4968538,1.418125,0.1104366,0.256493,1.385133,0.1036365,0.05225522,1.319945,0.09603254,-0.003691504,1.298602,0.4752495,0.4534408,1.334128,0.5375087,0.2135068,1.294451,0.5303817,0.00264195,1.269227,0.5253633,-0.02903312,1.265744,0.2621496,0.01528728,1.391601,0.2448571,-0.3231565,1.379434,0.2441913,-0.6537547,1.377747,0.1893662,-0.7249013,1.331174,0.402074,0.01612014,1.351532,0.4501219,-0.3216107,1.358009,0.5117812,-0.6701064,1.450288,0.5365027,-0.7371025,1.386288,0.3329427,0.5453846,1.388006,0.101932,-0.05349788,1.283276,0.1382104,-0.02144646,1.312462,0.5406749,-0.07373411,1.291716,0.4815844,-0.01660456,1.268947
0.3427625,-1.23365,4.551185,0.3579283,-0.9173313,4.543879,0.3804268,-0.5899587,4.533419,0.3511253,-0.485909,4.625133,0.2367122,-0.7544119,4.483928,0.1328607,-0.905313,4.540467,0.3350123,-0.9897599,4.370867,0.4048723,-1.017715,4.414203,0.4947102,-0.5844772,4.528704,0.6328746,-0.7181093,4.553398,0.6119141,-0.9858422,4.530019,0.506067,-0.941622,4.486868,0.2692158,-1.225431,4.523652,0.2445053,-1.527565,4.231934,0.1665614,-1.922194,4.155022,0.2276987,-2.041929,4.113939,0.4146709,-1.229465,4.503956,0.4130684,-1.59598,4.388945,0.4212411,-2.002504,4.336838,0.4676281,-2.08984,4.205038,0.3762113,-0.6712175,4.540888,0.4435439,-1.046004,4.414545,0.422239,-0.962265,4.373667,0.5119799,-0.941286,4.485357,0.493764,-0.9435323,4.4532
0.3459,-0.5417251,2.700804,0.3243966,-0.26143,2.747258,0.3023713,0.01346877,2.780681,0.30939,0.1459589,2.804042,0.1647988,-0.08180372,2.707295,0.08992001,-0.3007013,2.625754,0.2414292,-0.2795406,2.485029,0.2717433,-0.2637698,2.439509,0.472775,-0.09398805,2.790318,0.524603,-0.3578155,2.786994,0.5730398,-0.5543917,2.730809,0.5966478,-0.6230083,2.727605,0.2733919,-0.5347309,2.648084,0.2709233,-0.9428136,2.634157,0.2826826,-1.289228,2.607464,0.2897991,-1.366712,2.504522,0.4101786,-0.5351831,2.686255,0.4907134,-0.870172,2.45158,0.5215396,-1.231921,2.384746,0.5474653,-1.245813,2.252111,0.3080522,-0.05456412,2.774575,0.3198445,-0.2474898,2.36814,0.3289094,-0.277548,2.399333,0.6019662,-0.6986618,2.668098,0.6208765,-0.6420193,2.736923
0.3462127,-0.3469135,2.830827,0.3383707,0.007157033,2.893965,0.3310296,0.3510123,2.941206,0.3925384,0.4829115,2.958943,0.1840238,0.2223086,2.839492,0.1059775,-0.04119041,2.749352,0.1486233,-0.297442,2.648743,0.1729129,-0.3533915,2.6404,0.4893593,0.178955,2.971838,0.535098,-0.115917,2.969609,0.5441417,-0.3243625,2.854091,0.5337818,-0.3920519,2.838125,0.269371,-0.3364545,2.755608,0.1956405,-0.8820914,2.764421,0.1309564,-1.233997,2.657541,0.1508027,-1.279454,2.540956,0.4128771,-0.3469792,2.821023,0.3622767,-0.8927329,2.846903,0.3438689,-1.295822,2.763793,0.3576452,-1.329888,2.638805,0.3328754,0.2664236,2.93209,0.1924706,-0.4303929,2.630852,0.138067,-0.3734091,2.627,0.5386539,-0.4589463,2.830328,0.5064049,-0.3834267,2.787798
0.351004,-0.7743932,3.699168,0.3770075,-0.4669829,3.766494,0.4007338,-0.1625614,3.818073,0.3917011,-0.007857582,3.850465,0.2066641,-0.2984185,3.84155,0.1567377,-0.5114276,3.758003,0.1185907,-0.6624651,3.591849,0.1114176,-0.7294462,3.545817,0.5626277,-0.2910072,3.770199,0.647792,-0.5353897,3.721106,0.6946861,-0.7268519,3.633519,0.6818909,-0.7840133,3.607529,0.2685792,-0.7694143,3.683258,0.2781538,-1.195691,3.665202,0.3552865,-1.475631,3.347136,0.415821,-1.549819,3.315501,0.4260908,-0.7637437,3.640465,0.399508,-1.111201,3.524576,0.3698437,-1.444916,3.419048,0.3620636,-1.489371,3.292436,0.3951037,-0.2383006,3.807778,0.1153562,-0.7805837,3.514139,0.08095913,-0.7601523,3.5285,0.6813482,-0.8540635,3.586078,0.6461091,-0.7886475,3.57775
0.3547186,-0.7203314,3.146091,0.3496395,-0.3961499,3.193789,0.3418321,-0.07412492,3.23057,0.3569531,-0.1498619,3.193671,0.009030604,-0.4039278,3.398029,0.02027575,-0.4382699,3.191748,-0.0004765234,-0.6956695,3.177819,0.01045071,-0.8832438,3.154266,0.4750419,-0.1405736,3.215668,0.2219662,-0.206925,3.165037,-0.009529967,-0.2441932,3.19281,-0.006457801,-0.2414623,3.216968,0.3052062,-0.7580457,3.22387,0.2113941,-1.231619,3.228765,0.002477306,-1.055388,3.133134,0.04939156,-1.160256,3.115561,0.3950388,-0.6663267,2.989953,0.4898127,-1.134533,3.02345,0.3334269,-1.388028,2.774344,0.2782393,-1.462948,2.812102,0.344096,-0.1541839,3.223649,0.01627479,-0.943404,3.11161,0.05152083,-0.895171,3.125143,-0.04095422,-0.2511863,3.272492,-0.01320836,-0.2743414,3.195167
0.3583997,-0.05303119,1.811193,0.2858523,0.2228811,1.725276,0.2152367,0.4852963,1.62558,0.1795095,0.610005,1.608571,0.07992072,0.3638897,1.685153,0.04564123,0.1917495,1.716458,-0.02839323,0.3159994,1.608305,-0.04484392,0.3233341,1.627329,0.3971623,0.4009605,1.610426,0.5352457,0.3353188,1.510461,0.4517065,0.488585,1.485102,0.4635695,0.4495482,1.480029,0.2785512,-0.06435778,1.794166,0.2485097,-0.3953316,1.809875,0.2002714,-0.6899431,1.770962,0.1347459,-0.7521773,1.720484,0.4256802,-0.03983253,1.762203,0.45079,-0.3923412,1.751629,0.491906,-0.6995361,1.675144,0.4774173,-0.7586681,1.585685,0.2330073,0.4213091,1.652726,-0.09523199,0.374704,1.637508,-0.0859322,0.3000612,1.636414,0.4274176,0.4563679,1.463204,0.4233843,0.4385692,1.554963
0.3648961,-0.7277329,3.187769,0.3619292,-0.4030504,3.235564,0.3589847,-0.0827864,3.27508,0.3414339,0.02493687,3.37611,0.2110609,-0.2126225,3.205152,0.04974157,-0.3938082,3.205838,-0.08287299,-0.5212765,3.277103,-0.1400775,-0.56741,3.319093,0.5143564,-0.2261561,3.234894,0.6119167,-0.4414189,3.174071,0.6866545,-0.6050684,3.073836,0.6905129,-0.6246091,3.066676,0.2866135,-0.7115756,3.144679,0.441276,-1.030888,3.149861,0.3327238,-1.268603,2.821027,0.4369676,-1.196033,2.753608,0.4352133,-0.7283469,3.162769,0.3632062,-1.05768,3.097775,0.384389,-1.23834,2.816384,0.3639895,-1.345963,2.822595,0.359935,-0.1621499,3.267426,-0.1903292,-0.6152023,3.35141,-0.1612547,-0.5786523,3.296429,0.7073685,-0.6922392,3.014249,0.680137,-0.6272335,3.0628
0.3667408,-0.1251941,1.920772,0.3082258,0.06575566,1.699165,0.2571596,0.2689494,1.493824,0.2341871,0.3876693,1.467271,0.1054928,0.2212097,1.590968,0.07359138,0.1112335,1.782227,0.09180373,-0.0315777,1.8709,0.1564021,-0.07549989,1.836914,0.4436646,0.2178369,1.516354,0.5811927,0.09538533,1.646753,0.6117673,-0.06235682,1.705128,0.5449154,-0.1518107,1.716349,0.2872983,-0.1260404,1.899669,0.1479693,-0.3905788,1.702523,0.1871959,-0.7018929,1.764108,0.1352549,-0.7653893,1.707863,0.4335936,-0.1200525,1.875973,0.4609468,-0.3756619,1.599858,0.4870422,-0.6907717,1.666916,0.4857755,-0.7537209,1.582306,0.2713656,0.2173706,1.548333,0.1419288,-0.1294679,1.826252,0.1554239,-0.04219986,1.800779,0.541505,-0.1578148,1.705656,0.5383756,-0.1499887,1.69575
0.3730451,-0.1074949,1.687097,0.3821164,0.2172269,1.666597,0.3873627,0.526242,1.632294,0.3529596,0.663329,1.630294,0.2507317,0.4435511,1.739784,0.2175895,0.1672697,1.791534,0.2077704,-0.05586318,1.723778,0.2203762,-0.1301413,1.706306,0.5136968,0.3971226,1.559748,0.5642514,0.1602666,1.502186,0.5309798,-0.04686848,1.441104,0.5223683,-0.1082775,1.444421,0.2920463,-0.1048907,1.692925,0.2867343,-0.4367781,1.608229,0.2871127,-0.7852365,1.572352,0.2214681,-0.8171813,1.446111,0.4373048,-0.1052372,1.604618,0.4833825,-0.4339063,1.576,0.495444,-0.7855763,1.595491,0.4547789,-0.8571926,1.519961,0.3866466,0.4511448,1.643097,0.2233572,-0.2138921,1.682582,0.2548525,-0.1153225,1.65844,0.491828,-0.175027,1.435747,0.4803893,-0.1191115,1.426189
0.3923259,-0.05945597,1.745517,0.3075145,0.2146909,1.702962,0.2220086,0.4733321,1.647343,0.1374123,0.5909343,1.664586,0.08561411,0.32928,1.7125,0.06298131,0.1530066,1.735642,-0.0710557,0.2303541,1.643167,-0.0604432,0.2358807,1.672543,0.3823188,0.4105133,1.605945,0.5340542,0.3506885,1.528156,0.4115756,0.4948873,1.470435,0.4096366,0.537113,1.495873,0.3133107,-0.08086175,1.725926,0.2621212,-0.397076,1.761783,0.1959539,-0.6923198,1.768921,0.1422634,-0.7525957,1.706689,0.4566831,-0.03620268,1.699213,0.4937736,-0.3597741,1.675175,0.493437,-0.69249,1.671456,0.4781259,-0.7567389,1.588567,0.2436317,0.4105693,1.663301,-0.1145804,0.2914902,1.693722,-0.104057,0.2209171,1.690331,0.3991462,0.5801598,1.50358,0.3720986,0.5019908,1.520722
0.4009078,-0.1556014,1.66595,0.2256723,0.1441849,1.681116,0.05944301,0.4341857,1.66126,0.003809799,0.530369,1.68393,-0.03379211,0.2359259,1.783986,-0.02705873,0.07258984,1.838026,-0.09219087,0.2334759,1.667493,-0.1037494,0.280886,1.615764,0.232821,0.2848875,1.553367,0.07177668,0.1790834,1.494998,-0.08591549,0.3016082,1.609659,-0.1278842,0.2976189,1.628296,0.3296242,-0.1897292,1.682447,0.2079398,-0.4337558,1.719619,0.234502,-0.7313004,1.654872,0.1752799,-0.7567722,1.690248,0.4566482,-0.1153074,1.584187,0.2691569,-0.3266541,1.522544,0.3425424,-0.7106254,1.534348,0.2548885,-0.7435825,1.501692,0.09899194,0.363161,1.668487,-0.1221535,0.2993692,1.611166,-0.1440664,0.2864171,1.632733,-0.1674846,0.3092503,1.65052,-0.09953128,0.3142854,1.622429
0.40678,-0.4668299,2.343807,0.3751456,-0.1750012,2.411993,0.3422877,0.1074066,2.468321,0.3388063,0.2480455,2.483899,0.2000903,-0.009979564,2.397091,0.07623201,-0.1378555,2.27962,0.1112621,-0.1354584,1.997895,0.1031495,-0.1484353,1.958639,0.5129803,0.001295877,2.434211,0.5943334,-0.2299887,2.504019,0.6567931,-0.4203723,2.510364,0.6681217,-0.4292489,2.537436,0.3238519,-0.4708157,2.300987,0.3792295,-0.8217706,2.234819,0.4218974,-1.115242,2.27213,0.4429137,-1.163831,2.153879,0.4778242,-0.4492649,2.318412,0.4936141,-0.6082922,2.070188,0.5326649,-0.9554305,2.267291,0.5550905,-1.023735,2.197589,0.3506578,0.03756333,2.456699,0.1022635,-0.1372956,1.926341,0.1156102,-0.1246841,1.948667,0.6740943,-0.4342093,2.534291,0.6551147,-0.42854,2.501
0.4073826,-0.3858805,1.518731,0.4017369,-0.08109027,1.61322,0.3936653,0.2109866,1.692904,0.4115917,0.3491551,1.732493,0.2410975,0.07715233,1.64482,0.1879105,-0.1487139,1.603822,0.1878459,-0.3047942,1.46309,0.2067011,-0.345008,1.431385,0.5513294,0.06693697,1.618071,0.590847,-0.1470885,1.544678,0.6319536,-0.286155,1.393277,0.6414053,-0.338286,1.339128,0.3199284,-0.3789891,1.489258,0.3227688,-0.6177986,1.337293,0.4065863,-0.9085347,1.594618,0.4261923,-0.979126,1.629506,0.4770539,-0.3769235,1.48406,0.443476,-0.6089871,1.32037,0.4066649,-0.9642454,1.117817,0.3877811,-0.9443007,0.9816313,0.3961029,0.1394497,1.675453,0.1927972,-0.3766646,1.383764,0.1774566,-0.335469,1.366151,0.6506752,-0.3946674,1.275679,0.6600057,-0.4105725,1.365167
0.4159722,-0.3452404,2.895122,0.3754964,-0.04857406,2.971443,0.337102,0.2449669,3.026912,0.3517329,0.3771265,3.034885,0.1796501,0.1371309,2.910208,0.2176663,0.04007039,2.712914,0.3634061,0.2372845,2.804299,0.3913865,0.2727483,2.814631,0.5193834,0.07662097,3.071127,0.6016418,-0.1507967,2.975405,0.5867202,-0.03631943,2.798938,0.5641254,-0.00210558,2.764141,0.3538176,-0.3318712,2.815994,0.3991418,-0.7914702,2.572612,0.3901423,-1.253993,2.492164,0.4406738,-1.269531,2.394531,0.4672872,-0.3500013,2.904026,0.3721884,-0.8456987,2.834978,0.3686905,-1.169399,2.753613,0.3719389,-1.217442,2.613951,0.3469948,0.1716236,3.016091,0.4077011,0.3260517,2.85152,0.4284198,0.2600846,2.787286,0.5535004,0.04179303,2.701632,0.5113479,0.02998939,2.8016
0.4180149,-0.6419845,3.160436,0.3839147,-0.3558746,3.227308,0.3492025,-0.07461046,3.281293,0.3526246,0.05710416,3.332919,0.2189797,-0.1998664,3.189218,0.09074003,-0.397197,3.119222,-0.01764935,-0.5259389,2.996002,-0.009231078,-0.5046915,3.006453,0.5285687,-0.2059235,3.308578,0.6196811,-0.4138083,3.202598,0.7038357,-0.5443386,3.06391,0.7290621,-0.5885195,3.029145,0.3496249,-0.6344637,3.105156,0.3701934,-0.9919145,3.02956,0.4125577,-1.361759,2.99013,0.4529438,-1.379817,2.862189,0.4770922,-0.6345211,3.146472,0.5426977,-0.9787777,3.027611,0.5247247,-1.371023,3.120014,0.456325,-1.41896,2.995951,0.3581223,-0.1442704,3.269845,-0.04443468,-0.5424634,2.921929,-0.01840187,-0.469291,2.971533,0.7604634,-0.6421661,3.003354,0.7014936,-0.590966,2.985556
0.4247553,-0.5900437,2.539573,0.4077549,-0.258377,2.597063,0.3890268,0.06651361,2.641149,0.3807235,0.1896969,2.705212,0.2771092,-0.06886662,2.533781,0.2295454,-0.3268327,2.431158,0.2349021,-0.5176418,2.354365,0.2492798,-0.5494308,2.369852,0.5169049,-0.08430013,2.587201,0.5988315,-0.2897731,2.654441,0.5211707,-0.4420907,2.429611,0.4938326,-0.4863673,2.442928,0.3505996,-0.5858434,2.492762,0.3709234,-0.919044,2.488137,0.4121375,-1.238143,2.418928,0.4372358,-1.249247,2.284829,0.4874094,-0.579062,2.519493,0.5106393,-0.8906385,2.489615,0.583637,-1.111831,2.18802,0.5338477,-1.02277,2.200039,0.3940158,-0.0138416,2.632474,0.2471705,-0.6129302,2.341407,0.1964033,-0.514481,2.3449,0.4749042,-0.5501246,2.410176,0.5379846,-0.5198224,2.463953
0.4256408,-0.02069782,2.009685,0.4410122,0.2814663,2.010119,0.4527973,0.5707075,1.997583,0.4648075,0.7138648,1.982422,0.2873278,0.4568101,2.009006,0.2233641,0.2076091,2.044113,0.1724725,-0.008809585,2.004699,0.1702897,-0.05172203,1.999722,0.6050382,0.4256299,1.95953,0.6809435,0.1892044,1.970165,0.7511616,-0.02078105,1.940747,0.7795452,-0.09641842,1.944394,0.3571132,-0.01893678,1.981854,0.3166216,-0.3291462,1.978885,0.3503371,-0.5818673,2.208105,0.3306893,-0.6217537,2.067677,0.4777403,-0.02166374,1.959804,0.4992701,-0.321454,1.898298,0.4808962,-0.6435964,1.87945,0.4857623,-0.7174646,1.798557,0.4504416,0.5001572,2.003001,0.1705873,-0.1154668,2.004702,0.1579279,-0.06777778,2.008,0.7948081,-0.1549159,1.950956,0.7484821,-0.1039027,1.91204
0.4262527,-0.1074504,2.567484,0.3809454,0.2236305,2.55844,0.3341013,0.544342,2.5362,0.3051211,0.6516782,2.575541,0.2366071,0.3531134,2.466949,0.1840067,0.1728773,2.505657,0.1254005,0.3320132,2.658347,0.1124145,0.3424093,2.686929,0.4351432,0.4106036,2.467782,0.5587772,0.227226,2.357108,0.6004667,0.1669339,2.569384,0.6646623,0.1489524,2.882965,0.3572744,-0.1064743,2.526488,0.325815,-0.3794995,2.495488,0.363837,-0.7288346,2.47579,0.3582987,-0.7695454,2.331059,0.4822068,-0.1053459,2.533932,0.5423079,-0.3779716,2.613287,0.6444603,-0.7122721,2.569921,0.5813401,-0.6996693,2.448113,0.3460521,0.4656008,2.544107,0.08448987,0.3482471,2.708297,0.0924676,0.3229035,2.690833,0.6622407,0.1107131,2.873108,0.6690811,0.08288332,2.8515
0.4284894,-0.06714948,1.301977,0.4501327,0.2221843,1.321694,0.4667242,0.4957117,1.329981,0.4363736,0.6127214,1.324365,0.3499679,0.3793126,1.372704,0.3031682,0.2042961,1.403582,0.3161988,0.3452191,1.288945,0.3458456,0.4005232,1.318298,0.5279119,0.3691011,1.186796,0.5413464,0.148764,1.092815,0.4787585,-0.07353703,1.020685,0.4580601,-0.1366908,1.010183,0.3765759,-0.06870224,1.318109,0.331771,-0.4023005,1.277472,0.4051655,-0.6800992,1.307307,0.3326861,-0.7029116,1.213353,0.4594681,-0.06233043,1.22193,0.4867853,-0.3788814,1.163559,0.5285501,-0.6185287,1.184105,0.4527048,-0.6418151,1.091172,0.463306,0.4293452,1.329714,0.3425127,0.4436314,1.299622,0.3078007,0.3929336,1.324185,0.4439255,-0.196491,1.002689,0.4965394,-0.1428007,0.977081
0.4323226,-0.1283902,1.692983,0.4637662,0.1767259,1.716733,0.4907879,0.468268,1.727871,0.4991224,0.6135266,1.695851,0.321871,0.3645101,1.754364,0.2802865,0.1163375,1.774157,0.2359263,-0.09086754,1.729135,0.2515754,-0.1358729,1.724595,0.6099127,0.3272955,1.646981,0.5857539,0.1445339,1.516855,0.5033715,0.03253956,1.343587,0.4615178,-0.006043114,1.270769,0.3538522,-0.1231089,1.674339,0.3455134,-0.427873,1.523108,0.3138545,-0.6848877,1.433458,0.2730274,-0.7118145,1.300716,0.4926621,-0.1282628,1.640853,0.496545,-0.5016728,1.668792,0.4644601,-0.7799966,1.721069,0.4422107,-0.8517111,1.645765,0.4847292,0.3971566,1.727189,0.2563876,-0.199334,1.721465,0.2288357,-0.1153988,1.7564,0.4189008,-0.0358151,1.227236,0.468889,-0.05494196,1.247923
0.4483107,-0.2685155,2.190867,0.4286714,0.0229087,2.240855,0.4075546,0.3063817,2.279342,0.4438934,0.4347458,2.284843,0.2914237,0.1764706,2.146436,0.2338663,-0.0184211,2.032732,0.2924073,-0.187042,1.914836,0.3176745,-0.2438859,1.866572,0.5446702,0.2002525,2.320491,0.5768739,-0.02686664,2.24735,0.6270201,-0.2152234,2.119979,0.6309695,-0.2550063,2.108138,0.390901,-0.2594205,2.126956,0.3476606,-0.6898462,2.046643,0.3458468,-1.064642,2.063137,0.3533443,-1.128391,1.987302,0.4929508,-0.2700291,2.192607,0.5627699,-0.6627848,2.042094,0.4824779,-1.034235,2.050655,0.4910821,-1.109401,2.002657,0.4131228,0.236556,2.271748,0.331597,-0.2975784,1.837463,0.287251,-0.2711837,1.82625,0.6493647,-0.3084812,2.088767,0.6555239,-0.2233214,2.088875
0.4606577,-0.3101369,1.436194,0.4511677,-0.01459597,1.497828,0.4378195,0.2680775,1.544413,0.4485771,0.4127867,1.527321,0.2795947,0.161421,1.522423,0.2352766,-0.07157286,1.532085,0.2410386,-0.2427939,1.404147,0.2511334,-0.2821285,1.363877,0.6039243,0.1415353,1.502389,0.6586741,-0.1086574,1.485266,0.6889653,-0.3533981,1.403686,0.6955553,-0.4089685,1.398207,0.3742862,-0.303374,1.405143,0.3660156,-0.5612604,1.249952,0.3645574,-0.9061611,1.082101,0.3527709,-0.8960442,0.9451693,0.5258095,-0.302745,1.401411,0.4801339,-0.5830027,1.264266,0.4372923,-0.9219415,1.131807,0.4189899,-0.9167379,0.9956612,0.4417477,0.1990579,1.535063,0.2794691,-0.3489428,1.32719,0.2117199,-0.3114782,1.36363,0.7036698,-0.485198,1.361293,0.7141476,-0.4169638,1.407974
0.4638209,-0.5056286,2.391304,0.4692834,-0.1990834,2.441112,0.4724802,0.09955996,2.474376,0.4893315,0.2157459,2.508768,0.3228335,-0.03001879,2.442348,0.2809387,-0.2874486,2.448854,0.2888036,-0.5168648,2.488836,0.2786852,-0.5726798,2.508891,0.6120222,-0.02980923,2.414989,0.6718787,-0.288125,2.344639,0.7124751,-0.4878852,2.281893,0.7106332,-0.5519843,2.275499,0.3862772,-0.4939453,2.3604,0.5452402,-0.8233479,2.353681,0.4610094,-0.9626887,2.039452,0.5055703,-1.000539,1.902499,0.527689,-0.5020472,2.34997,0.4439517,-0.8326274,2.252874,0.4969979,-1.012264,1.977311,0.485653,-0.9894534,1.833991,0.4721203,0.02598279,2.468204,0.2819234,-0.6584523,2.533787,0.2571605,-0.5303119,2.505,0.7101635,-0.6137321,2.246297,0.6808167,-0.5384535,2.295765
0.4705361,-0.1667066,2.086437,0.4899241,0.1347941,2.108543,0.5056497,0.4257837,2.117329,0.5050262,0.5743972,2.094642,0.3374926,0.3195588,2.141565,0.2940411,0.07311398,2.099741,0.2701903,-0.1204328,2.006431,0.2618896,-0.1639978,1.983375,0.6490623,0.2955821,2.048378,0.7182342,0.04435661,2.084892,0.7682442,-0.1596333,2.080913,0.7873998,-0.2165436,2.086334,0.3934502,-0.1673314,2.066452,0.4417218,-0.5222842,2.147002,0.5182281,-0.8065847,2.270117,0.4907556,-0.890274,2.244066,0.5315222,-0.1603565,2.034925,0.5099571,-0.4681427,1.905895,0.4831154,-0.728772,1.814943,0.4585619,-0.7913064,1.708508,0.5023027,0.3544519,2.117413,0.2337016,-0.2407274,1.95726,0.3177087,-0.1456893,2.014889,0.8057555,-0.3000633,2.107316,0.7599385,-0.2379518,2.073176
0.4725079,-0.04778291,2.078769,0.4565797,0.2443459,2.009504,0.4320644,0.5213084,1.929833,0.4235399,0.6636212,1.880615,0.2847282,0.4123981,1.966156,0.1864185,0.1981151,1.945928,0.1098283,0.006991245,1.864608,0.06844474,-0.06285246,1.811883,0.6049212,0.4115845,1.913091,0.6673203,0.1964138,1.956261,0.5887163,0.005541909,1.813346,0.545383,-0.08258166,1.729211,0.3840638,-0.04393395,2.058261,0.3728749,-0.3442487,1.973724,0.3773506,-0.6753527,1.974905,0.3541219,-0.7402804,1.901585,0.5454726,-0.05005806,2.031372,0.5594759,-0.3497137,1.924268,0.5754981,-0.6772025,1.960662,0.5947852,-0.7423741,1.894938,0.4391268,0.4540778,1.952549,0.03575106,-0.1270528,1.777658,0.1102028,-0.0555471,1.8769,0.5322255,-0.1111363,1.689484,0.5795252,-0.09178473,1.675278
